date,1. open,2. high,3. low,4. close,5. volume
2020-03-12 15:37:00,566.06,566.495,561.0101,562.045,46482.0
2020-03-12 15:36:00,567.63,571.22,566.0,566.01,73435.0
2020-03-12 15:35:00,565.2,569.9,565.06,567.13,92249.0
2020-03-12 15:34:00,562.5,565.71,561.7201,565.6,80686.0
2020-03-12 15:33:00,555.29,562.88,555.01,562.57,59499.0
2020-03-12 15:32:00,557.12,557.12,555.5,555.5,28741.0
2020-03-12 15:31:00,556.26,557.18,556.0,556.92,22468.0
2020-03-12 15:30:00,557.52,557.69,556.2,556.25,22119.0
2020-03-12 15:29:00,558.52,558.52,556.2701,557.705,12309.0
2020-03-12 15:28:00,559.28,559.28,557.84,558.8833,17243.0
2020-03-12 15:27:00,559.74,560.174,558.05,558.8546,16214.0
2020-03-12 15:26:00,558.25,561.0,557.56,559.86,30542.0
2020-03-12 15:25:00,556.3372,559.15,556.07,559.0791,21534.0
2020-03-12 15:24:00,558.42,558.43,554.99,556.42,32263.0
2020-03-12 15:23:00,556.66,559.55,556.231,558.89,30120.0
2020-03-12 15:22:00,555.9634,556.75,555.3,556.75,14659.0
2020-03-12 15:21:00,555.98,556.48,555.1,556.34,21796.0
2020-03-12 15:20:00,556.1301,556.7799,555.09,555.9,20659.0
2020-03-12 15:19:00,556.4,557.29,556.1,556.1,10028.0
2020-03-12 15:18:00,557.1,558.24,555.5202,556.5,24713.0
2020-03-12 15:17:00,557.505,557.7727,555.85,556.91,15566.0
2020-03-12 15:16:00,559.2468,559.2468,557.5,557.51,18155.0
2020-03-12 15:15:00,558.28,559.44,558.1,558.67,18049.0
2020-03-12 15:14:00,558.78,558.78,558.39,558.4013,38314.0
2020-03-12 15:13:00,558.545,559.05,558.11,558.31,7009.0
2020-03-12 15:12:00,561.8878,562.0,558.09,558.545,45722.0
2020-03-12 15:11:00,557.635,561.86,557.03,561.35,41669.0
2020-03-12 15:10:00,556.9,559.4,556.9,557.62,29377.0
2020-03-12 15:09:00,554.45,556.5,554.45,556.5,24018.0
2020-03-12 15:08:00,554.88,555.255,554.095,554.6374,17271.0
2020-03-12 15:07:00,555.51,555.69,554.89,554.89,20337.0
2020-03-12 15:06:00,557.18,557.21,555.38,555.53,10749.0
2020-03-12 15:05:00,556.74,558.42,556.6664,557.3903,20122.0
2020-03-12 15:04:00,556.38,557.0,555.3803,556.7985,7919.0
2020-03-12 15:03:00,557.55,557.55,555.04,555.92,25851.0
2020-03-12 15:02:00,556.74,557.76,556.1,557.25,18417.0
2020-03-12 15:01:00,554.66,557.13,554.26,557.0,17143.0
2020-03-12 15:00:00,557.67,558.13,554.41,554.69,30705.0
2020-03-12 14:59:00,557.71,558.49,557.5,557.5,42670.0
2020-03-12 14:58:00,557.22,557.825,557.02,557.4283,34304.0
2020-03-12 14:57:00,556.75,557.885,556.62,557.22,72040.0
2020-03-12 14:56:00,555.21,557.0,554.76,556.9975,25827.0
2020-03-12 14:55:00,554.475,555.5,553.98,555.11,49288.0
2020-03-12 14:54:00,554.3675,554.84,553.53,554.04,23133.0
2020-03-12 14:53:00,555.56,556.43,553.5617,553.9601,26089.0
2020-03-12 14:52:00,557.01,557.5127,554.18,555.28,22614.0
2020-03-12 14:51:00,558.4338,559.002,556.33,556.99,24226.0
2020-03-12 14:50:00,558.3,559.2,556.81,558.63,26647.0
2020-03-12 14:49:00,555.74,559.0,555.275,557.93,69725.0
2020-03-12 14:48:00,554.17,556.0,553.38,555.6639,50971.0
2020-03-12 14:47:00,554.965,555.455,554.19,554.3223,39995.0
2020-03-12 14:46:00,556.29,556.615,555.875,556.39,5351.0
2020-03-12 14:45:00,556.77,557.2576,555.4661,555.9358,13664.0
2020-03-12 14:44:00,556.59,557.308,555.285,557.02,9036.0
2020-03-12 14:43:00,556.6,557.12,555.0,556.725,31476.0
2020-03-12 14:42:00,557.5301,558.8275,556.42,557.05,17538.0
2020-03-12 14:41:00,557.97,558.5554,556.35,558.3729,19437.0
2020-03-12 14:40:00,555.8,558.0317,555.42,557.19,30673.0
2020-03-12 14:39:00,557.87,557.87,555.5,556.0,19802.0
2020-03-12 14:38:00,558.06,558.79,556.424,557.403,18630.0
2020-03-12 14:37:00,560.54,560.6,557.6201,558.09,35426.0
2020-03-12 14:36:00,561.3966,562.13,560.41,561.0,16688.0
2020-03-12 14:35:00,561.65,561.7217,561.1,561.18,6311.0
2020-03-12 14:34:00,561.28,562.94,561.06,562.0,8195.0
2020-03-12 14:33:00,563.9412,564.0628,560.7601,561.1415,16835.0
2020-03-12 14:32:00,562.99,565.0,561.73,564.105,11265.0
2020-03-12 14:31:00,562.3208,562.85,561.7922,562.0,11767.0
2020-03-12 14:30:00,563.94,565.0,562.0201,562.51,22088.0
2020-03-12 14:29:00,563.34,563.846,562.62,563.55,10025.0
2020-03-12 14:28:00,563.18,563.57,562.6,563.33,10131.0
2020-03-12 14:27:00,562.89,564.1689,561.5185,562.7326,15948.0
2020-03-12 14:26:00,562.0306,563.2683,561.25,562.6713,23642.0
2020-03-12 14:25:00,562.45,562.59,561.69,561.8388,7294.0
2020-03-12 14:24:00,562.74,563.88,561.35,562.445,16007.0
2020-03-12 14:23:00,563.72,563.8,562.6,562.745,11462.0
2020-03-12 14:22:00,563.1451,564.195,563.0,564.195,15997.0
2020-03-12 14:21:00,562.53,563.49,561.7401,563.43,8240.0
2020-03-12 14:20:00,563.49,563.82,561.62,562.67,16285.0
2020-03-12 14:19:00,563.3458,564.67,563.07,563.3461,12447.0
2020-03-12 14:18:00,563.555,563.9864,562.6501,563.17,8021.0
2020-03-12 14:17:00,562.5101,564.46,562.5101,563.47,8756.0
2020-03-12 14:16:00,562.071,563.4986,560.7,562.41,14379.0
2020-03-12 14:15:00,563.1894,564.5999,561.119,562.27,8790.0
2020-03-12 14:14:00,561.51,563.5335,560.8503,563.43,23407.0
2020-03-12 14:13:00,563.61,563.73,561.5,561.51,14046.0
2020-03-12 14:12:00,564.375,564.9542,563.0,563.0,14848.0
2020-03-12 14:11:00,566.5,567.0,563.76,564.25,15706.0
2020-03-12 14:10:00,564.53,566.1,564.4003,565.83,11008.0
2020-03-12 14:09:00,564.61,565.5,563.45,564.765,19098.0
2020-03-12 14:08:00,565.51,565.51,563.51,564.5309,19947.0
2020-03-12 14:07:00,567.07,567.83,565.0626,565.52,12629.0
2020-03-12 14:06:00,566.09,568.479,565.74,567.8805,20285.0
2020-03-12 14:05:00,564.59,566.75,563.2024,566.41,16465.0
2020-03-12 14:04:00,564.45,565.89,563.7159,564.7953,13402.0
2020-03-12 14:03:00,562.0101,565.35,562.0101,565.27,15731.0
2020-03-12 14:02:00,565.32,565.32,562.15,562.5757,19009.0
2020-03-12 14:01:00,566.735,569.66,565.11,565.685,38178.0
2020-03-12 14:00:00,565.07,567.34,564.4,567.02,16711.0
2020-03-12 13:59:00,563.63,565.2599,562.34,564.45,17455.0
2020-03-12 13:58:00,561.645,564.02,561.645,564.02,23595.0
2020-03-12 13:57:00,562.125,562.4316,560.86,561.5529,12431.0
2020-03-12 13:56:00,561.6344,562.39,560.52,562.015,10273.0
2020-03-12 13:55:00,562.335,562.335,560.0201,561.0719,19205.0
2020-03-12 13:54:00,563.7234,564.095,561.5,562.16,15502.0
2020-03-12 13:53:00,563.085,565.78,562.967,564.3093,24034.0
2020-03-12 13:52:00,561.28,563.21,560.03,562.7,13345.0
2020-03-12 13:51:00,563.15,563.15,560.18,561.8948,13481.0
2020-03-12 13:50:00,563.4102,563.9901,561.26,562.856,19483.0
2020-03-12 13:49:00,560.1361,563.8475,559.74,563.255,25559.0
2020-03-12 13:48:00,557.929,560.8853,557.8115,560.05,27279.0
2020-03-12 13:47:00,556.92,558.39,555.0,558.39,24561.0
2020-03-12 13:46:00,558.2726,558.9826,556.59,556.985,17833.0
2020-03-12 13:45:00,557.6598,558.85,557.0,558.85,21698.0
2020-03-12 13:44:00,560.03,560.47,557.21,557.5062,43695.0
2020-03-12 13:43:00,562.89,563.03,560.0,560.0441,24999.0
2020-03-12 13:42:00,560.77,562.9199,560.77,562.9199,22615.0
2020-03-12 13:41:00,561.63,561.63,561.63,561.63,25823.0
2020-03-12 13:40:00,560.35,561.86,560.2,561.505,28471.0
2020-03-12 13:39:00,561.85,563.61,560.2,560.2,37036.0
2020-03-12 13:38:00,564.49,564.5902,561.05,561.65,33980.0
2020-03-12 13:37:00,568.755,568.775,564.31,564.31,42431.0
2020-03-12 13:36:00,568.0301,568.83,568.02,568.755,20196.0
2020-03-12 13:35:00,568.3734,568.8469,567.59,568.5631,14841.0
2020-03-12 13:34:00,568.03,568.6772,566.2501,567.749,15356.0
2020-03-12 13:33:00,569.8611,569.9495,567.5006,568.51,13052.0
2020-03-12 13:32:00,571.0,571.675,569.0101,569.0101,18758.0
2020-03-12 13:31:00,569.575,572.7,568.02,571.616,25267.0
2020-03-12 13:30:00,571.54,571.6202,568.0,569.22,23436.0
2020-03-12 13:29:00,566.0427,571.86,566.0427,571.5148,34210.0
2020-03-12 13:28:00,565.6599,567.5,565.0,566.52,18412.0
2020-03-12 13:27:00,566.1435,568.9661,565.03,565.03,15756.0
2020-03-12 13:26:00,569.07,569.07,566.0,566.9,15757.0
2020-03-12 13:25:00,567.095,570.9598,566.42,569.49,22407.0
2020-03-12 13:24:00,571.068,571.068,565.79,565.96,27789.0
2020-03-12 13:23:00,566.415,571.915,565.5575,571.46,32804.0
2020-03-12 13:22:00,564.425,566.881,563.9,566.41,23419.0
2020-03-12 13:21:00,567.12,567.57,564.05,564.06,18223.0
2020-03-12 13:20:00,566.74,567.74,564.99,567.43,21998.0
2020-03-12 13:19:00,564.605,567.8,563.84,566.54,27018.0
2020-03-12 13:18:00,565.31,566.5,563.51,563.81,34408.0
2020-03-12 13:17:00,571.08,571.1399,565.0101,566.29,29217.0
2020-03-12 13:16:00,567.535,571.01,565.0,571.01,41608.0
2020-03-12 13:15:00,566.35,568.49,562.72,567.99,40750.0
2020-03-12 13:14:00,562.5412,567.709,560.0,566.965,52193.0
2020-03-12 13:13:00,567.0765,568.645,562.0,562.0001,63147.0
2020-03-12 13:12:00,572.59,573.0073,567.0104,567.2101,44752.0
2020-03-12 13:11:00,575.7,578.87,571.22,573.4054,56666.0
2020-03-12 13:10:00,577.3777,578.4488,571.2201,575.7001,48658.0
2020-03-12 13:09:00,573.51,577.89,572.13,577.795,74873.0
2020-03-12 13:08:00,585.75,588.9,574.0,574.81,77588.0
2020-03-12 13:07:00,593.92,593.92,580.41,585.5224,86782.0
2020-03-12 13:06:00,587.01,594.5,586.51,594.1099,125965.0
2020-03-12 13:05:00,583.404,587.5,580.01,586.91,128395.0
2020-03-12 13:04:00,573.99,583.75,573.99,583.73,133601.0
2020-03-12 13:03:00,573.97,576.6599,572.0801,573.598,77942.0
2020-03-12 13:02:00,569.585,576.05,568.1801,573.665,61738.0
2020-03-12 13:01:00,569.75,570.9143,565.01,569.07,56865.0
2020-03-12 13:00:00,569.71,575.86,568.38,569.76,128024.0
2020-03-12 12:59:00,566.725,570.88,566.06,569.775,80014.0
2020-03-12 12:58:00,560.35,567.0,560.0355,566.9899,68576.0
2020-03-12 12:57:00,561.0,562.7699,559.4935,559.96,40627.0
2020-03-12 12:56:00,558.25,561.23,557.28,560.0103,42164.0
2020-03-12 12:55:00,558.62,562.74,558.02,558.1594,81112.0
2020-03-12 12:54:00,554.45,558.78,554.4336,558.78,55324.0
2020-03-12 12:53:00,552.9,554.7,552.5001,554.43,23672.0
2020-03-12 12:52:00,553.0382,554.65,552.1974,552.815,21916.0
2020-03-12 12:51:00,552.5,554.056,552.5,553.245,16475.0
2020-03-12 12:50:00,552.67,553.766,552.0,552.5139,12290.0
2020-03-12 12:49:00,553.05,553.44,552.0301,553.01,83642.0
2020-03-12 12:48:00,554.04,554.56,552.95,552.95,19342.0
2020-03-12 12:47:00,553.5,554.44,552.6,553.62,31329.0
2020-03-12 12:46:00,552.99,554.0,552.725,553.51,44544.0
2020-03-12 12:45:00,553.06,553.27,552.51,552.84,21200.0
2020-03-12 12:44:00,552.75,553.32,552.21,553.06,34196.0
2020-03-12 12:43:00,553.08,553.37,552.2201,552.935,15681.0
2020-03-12 12:42:00,552.31,553.3113,552.19,552.955,18454.0
2020-03-12 12:41:00,553.4297,553.4297,552.0601,552.645,20861.0
2020-03-12 12:40:00,554.5259,554.65,553.4891,553.4891,15823.0
2020-03-12 12:39:00,553.76,554.17,553.3563,553.8414,15287.0
2020-03-12 12:38:00,552.8238,554.28,552.58,554.0512,18553.0
2020-03-12 12:37:00,552.9899,553.77,552.78,552.8352,19260.0
2020-03-12 12:36:00,550.95,552.77,550.71,552.77,12611.0
2020-03-12 12:35:00,551.235,551.558,550.03,550.69,23400.0
2020-03-12 12:34:00,553.67,553.67,551.13,551.1589,18175.0
2020-03-12 12:33:00,552.74,554.6301,552.5,553.58,19435.0
2020-03-12 12:32:00,552.62,553.838,552.13,552.52,14216.0
2020-03-12 12:31:00,554.0,554.0,552.18,552.5,30019.0
2020-03-12 12:30:00,556.3873,556.3873,554.04,554.07,30295.0
2020-03-12 12:29:00,556.44,556.89,555.2678,556.421,37317.0
2020-03-12 12:28:00,554.1117,556.54,554.0233,556.54,47070.0
2020-03-12 12:27:00,553.6,554.4616,553.0,554.4616,30693.0
2020-03-12 12:26:00,552.69,553.67,552.27,553.4109,34617.0
2020-03-12 12:25:00,551.8653,552.77,550.98,552.7599,27127.0
2020-03-12 12:24:00,552.03,552.03,552.03,552.03,36567.0
2020-03-12 12:23:00,548.56,549.3797,548.1201,549.25,21283.0
2020-03-12 12:22:00,549.51,549.67,548.08,548.57,22695.0
2020-03-12 12:21:00,549.45,550.4399,549.0,549.4544,19175.0
2020-03-12 12:20:00,549.41,549.41,547.8805,548.9784,38071.0
2020-03-12 12:19:00,551.375,551.375,548.45,549.12,23720.0
2020-03-12 12:18:00,552.98,553.32,551.2691,551.4466,27448.0
2020-03-12 12:17:00,552.165,553.186,551.86,552.315,13050.0
2020-03-12 12:16:00,550.33,552.7699,548.7564,552.2983,29516.0
2020-03-12 12:15:00,549.795,551.02,549.0301,550.54,23588.0
2020-03-12 12:14:00,550.055,550.055,550.055,550.055,50882.0
2020-03-12 12:13:00,548.42,548.94,547.88,548.55,22103.0
2020-03-12 12:12:00,549.01,549.18,547.88,548.5901,20780.0
2020-03-12 12:11:00,548.6279,551.47,548.6279,549.0,39095.0
2020-03-12 12:10:00,548.91,549.65,548.55,548.56,20202.0
2020-03-12 12:09:00,549.0,550.0,548.5903,549.19,16928.0
2020-03-12 12:08:00,549.33,549.999,548.01,548.88,32133.0
2020-03-12 12:07:00,550.6,551.0,549.01,549.73,33930.0
2020-03-12 12:06:00,550.21,550.99,550.0,550.6,33186.0
2020-03-12 12:05:00,551.6045,551.6045,550.0,550.451,24111.0
2020-03-12 12:04:00,553.2025,553.77,551.017,551.42,25481.0
2020-03-12 12:03:00,551.48,553.08,550.89,552.93,35182.0
2020-03-12 12:02:00,550.335,551.5,550.03,551.5,24820.0
2020-03-12 12:01:00,550.5554,551.0,550.0,550.335,23750.0
2020-03-12 12:00:00,552.39,552.7,550.85,551.04,20355.0
2020-03-12 11:59:00,552.8028,553.93,552.3306,553.06,19751.0
2020-03-12 11:58:00,554.7088,554.92,552.57,552.57,34163.0
2020-03-12 11:57:00,552.5051,555.0,551.909,554.3302,53288.0
2020-03-12 11:56:00,548.905,552.79,548.54,552.74,72921.0
2020-03-12 11:55:00,547.52,550.0,546.25,548.85,93834.0
2020-03-12 11:54:00,550.005,550.01,547.005,547.33,90266.0
2020-03-12 11:53:00,550.0,551.09,550.0,550.0,152259.0
2020-03-12 11:52:00,551.02,551.23,550.0,550.0,70164.0
2020-03-12 11:51:00,551.21,551.385,550.26,551.1,54660.0
2020-03-12 11:50:00,552.7,553.6,551.2,551.22,29632.0
2020-03-12 11:49:00,551.31,553.38,551.12,552.882,37423.0
2020-03-12 11:48:00,552.4772,553.42,551.06,551.485,48468.0
2020-03-12 11:47:00,552.73,552.81,551.71,552.59,53593.0
2020-03-12 11:46:00,552.49,553.0,552.0099,552.785,27919.0
2020-03-12 11:45:00,551.855,552.99,551.5,552.31,27514.0
2020-03-12 11:44:00,553.04,553.4785,551.51,551.9726,30349.0
2020-03-12 11:43:00,552.6933,554.0,551.29,553.26,40868.0
2020-03-12 11:42:00,552.1101,553.6,551.66,552.7241,48486.0
2020-03-12 11:41:00,554.34,554.6,551.51,552.12,47752.0
2020-03-12 11:40:00,554.0,555.0,552.83,554.2093,59314.0
2020-03-12 11:39:00,555.38,556.0,554.0,554.01,49377.0
2020-03-12 11:38:00,556.24,556.9901,555.23,555.655,24800.0
2020-03-12 11:37:00,557.0222,557.9259,555.0,556.14,56717.0
2020-03-12 11:36:00,558.63,560.9976,557.0,557.0201,39173.0
2020-03-12 11:35:00,560.21,560.5427,557.1701,558.365,62365.0
2020-03-12 11:34:00,560.98,562.8,560.4871,560.4871,24859.0
2020-03-12 11:33:00,562.27,562.7984,560.6701,560.72,18277.0
2020-03-12 11:32:00,560.62,562.79,560.505,562.09,31147.0
2020-03-12 11:31:00,560.98,561.9834,560.02,560.34,34540.0
2020-03-12 11:30:00,561.7524,561.76,560.5,560.87,9533.0
2020-03-12 11:29:00,561.15,561.6587,560.0,561.32,29393.0
2020-03-12 11:28:00,561.98,562.865,560.01,561.74,27547.0
2020-03-12 11:27:00,564.735,564.735,560.515,561.8,37435.0
2020-03-12 11:26:00,563.35,565.11,562.02,564.71,48614.0
2020-03-12 11:25:00,563.0,564.19,562.75,563.5549,34415.0
2020-03-12 11:24:00,560.005,563.0,558.59,562.9873,74505.0
2020-03-12 11:23:00,561.46,561.46,560.0,560.005,59689.0
2020-03-12 11:22:00,560.0,560.9599,560.0,560.7307,47209.0
2020-03-12 11:21:00,560.0001,560.0001,560.0001,560.0001,50040.0
2020-03-12 11:20:00,562.6129,562.96,560.46,560.98,34628.0
2020-03-12 11:19:00,563.33,564.1194,562.2219,562.43,22028.0
2020-03-12 11:18:00,561.25,563.8,561.25,563.67,19827.0
2020-03-12 11:17:00,563.325,564.1,561.0,561.67,32920.0
2020-03-12 11:16:00,560.01,563.85,560.01,563.18,55042.0
2020-03-12 11:15:00,561.32,561.74,560.02,560.3681,28136.0
2020-03-12 11:14:00,560.33,561.94,560.0,561.7199,32339.0
2020-03-12 11:13:00,561.53,562.9,560.3,560.565,24079.0
2020-03-12 11:12:00,561.31,561.4,560.1816,561.23,27085.0
2020-03-12 11:11:00,562.58,562.69,560.35,561.9914,38586.0
2020-03-12 11:10:00,563.645,563.645,562.1101,562.7576,23756.0
2020-03-12 11:09:00,563.5701,564.9266,562.91,563.45,35047.0
2020-03-12 11:08:00,566.4033,566.4033,563.55,563.62,38175.0
2020-03-12 11:07:00,566.25,566.9025,565.38,565.73,28707.0
2020-03-12 11:06:00,567.5342,568.5086,566.3085,566.4,27727.0
2020-03-12 11:05:00,566.05,567.66,565.05,567.3385,28749.0
2020-03-12 11:04:00,566.25,566.8573,565.28,566.16,29509.0
2020-03-12 11:03:00,567.63,568.8309,565.58,566.435,25921.0
2020-03-12 11:02:00,570.0,570.0,567.01,567.435,58531.0
2020-03-12 11:01:00,572.35,572.35,570.0,570.0,32608.0
2020-03-12 11:00:00,572.42,573.72,571.96,572.38,14359.0
2020-03-12 10:59:00,574.34,574.86,572.0,572.16,19655.0
2020-03-12 10:58:00,574.0,574.97,572.6635,574.62,17510.0
2020-03-12 10:57:00,574.3071,575.98,573.8201,575.0,18989.0
2020-03-12 10:56:00,576.62,576.62,573.0,574.01,34628.0
2020-03-12 10:55:00,574.36,577.0,574.0101,575.9921,49447.0
2020-03-12 10:54:00,575.1472,575.69,572.59,574.01,32720.0
2020-03-12 10:53:00,573.06,575.91,572.5601,574.9001,34840.0
2020-03-12 10:52:00,571.98,574.0,571.6321,573.0744,42843.0
2020-03-12 10:51:00,572.4363,572.4363,570.0,571.51,35296.0
2020-03-12 10:50:00,572.69,573.4914,571.28,572.6,22806.0
2020-03-12 10:49:00,574.2457,574.4322,572.39,572.8,20419.0
2020-03-12 10:48:00,574.0766,575.77,572.78,574.0458,33771.0
2020-03-12 10:47:00,572.72,574.99,572.22,573.36,36454.0
2020-03-12 10:46:00,571.5,573.82,571.5,573.315,32263.0
2020-03-12 10:45:00,570.1942,572.37,570.1942,571.04,30538.0
2020-03-12 10:44:00,570.17,571.2927,569.0211,570.3674,38567.0
2020-03-12 10:43:00,570.955,571.3522,568.5401,570.02,62853.0
2020-03-12 10:42:00,571.0,572.67,570.7622,571.19,21932.0
2020-03-12 10:41:00,571.53,573.98,571.0,571.21,23920.0
2020-03-12 10:40:00,571.26,573.0,570.8601,571.9,20287.0
2020-03-12 10:39:00,573.1,573.23,571.26,571.35,16625.0
2020-03-12 10:38:00,573.35,575.14,572.01,573.09,35302.0
2020-03-12 10:37:00,571.33,573.99,570.7156,573.97,35838.0
2020-03-12 10:36:00,572.425,573.33,570.6207,571.0,28608.0
2020-03-12 10:35:00,572.3449,574.36,570.13,572.11,32222.0
2020-03-12 10:34:00,572.58,573.79,570.17,572.275,47389.0
2020-03-12 10:33:00,574.75,575.55,572.27,573.0,44818.0
2020-03-12 10:32:00,573.63,575.0,573.14,574.78,55735.0
2020-03-12 10:31:00,573.905,574.58,571.1,573.82,57931.0
2020-03-12 10:30:00,574.4,575.4874,572.58,573.79,26491.0
2020-03-12 10:29:00,576.85,576.85,572.0013,574.43,62795.0
2020-03-12 10:28:00,579.92,580.23,576.0,576.62,44795.0
2020-03-12 10:27:00,578.01,580.905,577.46,579.94,30107.0
2020-03-12 10:26:00,578.26,581.78,577.38,577.38,74443.0
2020-03-12 10:25:00,574.42,579.0,574.13,578.489,45507.0
2020-03-12 10:24:00,576.92,577.01,574.16,574.93,48042.0
2020-03-12 10:23:00,576.81,579.29,576.0101,576.545,26709.0
2020-03-12 10:22:00,577.02,577.0808,575.19,576.7766,37452.0
2020-03-12 10:21:00,578.9935,579.8,577.0,577.02,28261.0
2020-03-12 10:20:00,577.19,579.499,576.89,579.499,31403.0
2020-03-12 10:19:00,577.3,578.49,576.46,577.046,28385.0
2020-03-12 10:18:00,576.01,578.04,576.0,577.2,31381.0
2020-03-12 10:17:00,579.0701,580.82,574.4801,576.88,44171.0
2020-03-12 10:16:00,575.51,579.7753,575.2901,579.0701,32102.0
2020-03-12 10:15:00,574.9256,577.51,574.0101,574.99,30209.0
2020-03-12 10:14:00,576.2,576.74,572.0,575.0,75856.0
2020-03-12 10:13:00,582.75,583.2999,576.0,576.8839,74245.0
2020-03-12 10:12:00,578.93,583.0,578.93,582.7023,81616.0
2020-03-12 10:11:00,580.476,580.89,575.0017,579.2416,63444.0
2020-03-12 10:10:00,578.05,580.59,576.3301,580.59,46670.0
2020-03-12 10:09:00,578.52,580.0,578.0,578.56,39499.0
2020-03-12 10:08:00,578.615,580.75,577.64,578.92,39021.0
2020-03-12 10:07:00,576.5,581.0,576.0101,579.005,46290.0
2020-03-12 10:06:00,574.35,579.98,574.35,577.06,56582.0
2020-03-12 10:05:00,576.7,577.63,573.0,574.56,57650.0
2020-03-12 10:04:00,578.7263,579.305,575.22,577.26,58278.0
2020-03-12 10:03:00,581.93,585.87,578.1065,578.605,81118.0
2020-03-12 10:02:00,587.26,587.98,580.15,581.9892,66557.0
2020-03-12 10:01:00,586.785,592.2446,582.4808,586.7534,164609.0
2020-03-12 10:00:00,582.5,588.38,581.58,586.29,112278.0
2020-03-12 09:59:00,579.3,581.41,579.3,581.41,123178.0
2020-03-12 09:58:00,567.5221,573.095,567.5221,573.095,123216.0
2020-03-12 09:57:00,569.0,569.0,567.775,567.775,95313.0
2020-03-12 09:56:00,559.6,567.6381,559.6,567.6381,122370.0
2020-03-12 09:55:00,554.1,558.7,554.1,558.7,113120.0
2020-03-12 09:54:00,550.83,557.0,550.005,557.0,232777.0
2020-03-12 09:53:00,557.0019,557.0019,551.005,551.005,175498.0
2020-03-12 09:52:00,565.2,565.2,557.2,557.2,170831.0
2020-03-12 09:51:00,564.53,564.53,564.53,564.53,69490.0
2020-03-12 09:36:00,570.0,570.0,568.36,570.0,74073.0
2020-03-12 09:35:00,568.73,568.73,568.73,568.73,80692.0
2020-03-12 09:34:00,573.24,573.53,568.21,568.6055,99501.0
2020-03-12 09:33:00,575.145,576.84,570.75,573.71,91065.0
2020-03-12 09:32:00,575.0,575.0,575.0,575.0,95934.0
2020-03-12 09:31:00,572.31,572.31,572.31,572.31,1183675.0
2020-03-11 16:00:00,634.08,634.71,633.21,633.95,83305.0
2020-03-11 15:59:00,634.06,635.09,633.25,634.37,38658.0
2020-03-11 15:58:00,634.06,634.8686,633.08,634.15,40056.0
2020-03-11 15:57:00,634.54,635.79,633.05,634.3965,31502.0
2020-03-11 15:56:00,631.85,635.83,631.84,634.55,47934.0
2020-03-11 15:55:00,635.31,636.0,631.6,631.99,31817.0
2020-03-11 15:54:00,633.785,635.93,632.95,635.3736,51384.0
2020-03-11 15:53:00,631.07,635.0,630.65,633.42,170893.0
2020-03-11 15:50:00,638.64,639.13,636.07,636.22,30532.0
2020-03-11 15:49:00,635.56,639.09,635.53,638.36,77658.0
2020-03-11 15:48:00,634.13,636.0,633.5101,635.31,33430.0
2020-03-11 15:47:00,634.1252,635.0,633.4,634.13,30044.0
2020-03-11 15:46:00,633.49,634.88,632.15,634.2339,28492.0
2020-03-11 15:45:00,632.75,634.38,632.16,633.49,28493.0
2020-03-11 15:44:00,634.2494,634.5,631.0101,632.08,40708.0
2020-03-11 15:43:00,635.58,636.29,633.2855,633.9823,36616.0
2020-03-11 15:42:00,633.56,635.82,633.56,635.38,83124.0
2020-03-11 15:41:00,632.7973,634.52,632.474,633.795,56658.0
2020-03-11 15:40:00,630.85,634.0399,630.705,632.6294,50567.0
2020-03-11 15:39:00,628.54,631.87,628.54,631.2306,49613.0
2020-03-11 15:38:00,627.975,629.5,627.5326,628.25,29345.0
2020-03-11 15:37:00,627.315,629.28,627.31,628.0,18229.0
2020-03-11 15:36:00,628.5,628.88,627.0,627.38,20830.0
2020-03-11 15:35:00,626.92,629.8065,626.475,628.46,37770.0
2020-03-11 15:34:00,626.365,628.0,626.33,626.49,35570.0
2020-03-11 15:33:00,629.36,629.36,625.0401,626.36,39919.0
2020-03-11 15:32:00,627.99,629.5,627.24,628.9999,30662.0
2020-03-11 15:31:00,629.6905,629.95,627.12,627.71,31975.0
2020-03-11 15:30:00,629.35,629.93,627.5001,629.93,63949.0
2020-03-11 15:29:00,624.6,629.75,624.2254,629.355,74563.0
2020-03-11 15:28:00,622.78,624.71,622.48,624.55,55832.0
2020-03-11 15:27:00,619.49,622.79,619.05,622.5522,48963.0
2020-03-11 15:26:00,617.98,619.72,617.455,619.0417,24603.0
2020-03-11 15:25:00,617.4,618.37,617.11,617.11,18076.0
2020-03-11 15:24:00,618.86,619.88,616.46,617.6395,22519.0
2020-03-11 15:23:00,619.4,620.62,618.51,618.63,31933.0
2020-03-11 15:22:00,618.1,619.56,617.8168,619.34,19970.0
2020-03-11 15:21:00,619.12,619.565,618.0,618.23,8552.0
2020-03-11 15:20:00,620.0,620.75,617.84,619.5283,20295.0
2020-03-11 15:19:00,617.75,620.87,617.75,620.2492,32616.0
2020-03-11 15:18:00,616.485,618.6,616.0,617.845,36890.0
2020-03-11 15:17:00,616.335,616.59,615.4,616.23,26904.0
2020-03-11 15:16:00,614.16,616.6164,613.59,615.9224,41324.0
2020-03-11 15:15:00,613.99,614.44,613.73,614.3047,16587.0
2020-03-11 15:14:00,614.5656,614.5731,613.0,613.59,13834.0
2020-03-11 15:13:00,615.19,615.595,613.5567,614.5243,17051.0
2020-03-11 15:12:00,617.51,617.67,614.58,614.915,18944.0
